txn_id,atm_id,txn_time,amount,from_acc,to_acc,is_fraud
ab709525,ATM_0105,2024-01-14 17:44:00,1000,A76806,A59720,False
5b4a32ec,ATM_0014,2024-01-22 09:02:00,1000,A50309,A30185,True
338333e5,ATM_0197,2024-01-16 19:44:00,1000,A57789,A28315,False
d81488ea,ATM_0016,2024-01-10 02:13:00,500,A45545,A26667,False
9df48e27,ATM_0078,2024-01-16 17:53:00,10000,A53439,A39851,False
1416d787,ATM_0004,2024-01-10 15:40:00,1000,A78202,A27247,False
cc138c80,ATM_0013,2024-02-28 20:36:00,1000,A37043,A65329,False
29c9f392,ATM_0008,2024-02-24 05:59:00,500,A91209,A51298,False
b74c05c4,ATM_0028,2024-01-14 05:39:00,5000,A86947,A89864,False
7869dd13,ATM_0155,2024-01-27 12:42:00,500,A14869,A29619,False
ff962942,ATM_0198,2024-02-15 14:28:00,5000,A78436,A99225,False
a8793c1a,ATM_0014,2024-02-06 06:04:00,5000,A23997,A10927,False
610a55a9,ATM_0042,2024-01-14 19:21:00,1000,A30896,A97209,False
c103a980,ATM_0153,2024-02-26 11:43:00,5000,A14390,A75879,False
0c99ec41,ATM_0058,2024-01-08 13:11:00,5000,A53855,A75209,False
6c64aaad,ATM_0192,2024-01-23 21:40:00,2000,A49400,A90877,False
e6240faf,ATM_0186,2024-01-03 20:03:00,500,A66236,A76888,False
dbd0e635,ATM_0144,2024-01-25 19:35:00,2000,A30344,A41230,False
11b2578c,ATM_0165,2024-02-27 09:42:00,1000,A78173,A84378,False
24bdc263,ATM_0016,2024-01-25 20:38:00,1000,A94700,A22735,False
f20c6bb5,ATM_0101,2024-01-12 06:45:00,2000,A25981,A69514,False
d7cd1c04,ATM_0123,2024-02-17 23:46:00,500,A11149,A35020,False
8fb53160,ATM_0083,2024-02-08 04:13:00,1000,A80991,A91672,False
a3f7f9ba,ATM_0030,2024-01-01 09:32:00,1000,A85105,A26111,False
90e738bb,ATM_0120,2024-01-12 22:40:00,1000,A36168,A54970,False
7c2d5922,ATM_0037,2024-01-18 19:30:00,500,A43205,A55851,False
ac4d6566,ATM_0040,2024-01-22 00:56:00,2000,A52483,A29149,False
bf7998dd,ATM_0055,2024-02-09 10:41:00,500,A97099,A62708,False
f421d20f,ATM_0018,2024-01-06 13:48:00,1000,A65424,A40855,False
1ceb1d3b,ATM_0171,2024-02-29 18:40:00,1000,A93009,A73533,False
62cc6542,ATM_0132,2024-01-07 17:09:00,5000,A22982,A26297,False
8db896a1,ATM_0122,2024-02-04 22:24:00,1000,A93670,A77643,False
fd8e8406,ATM_0178,2024-02-03 04:19:00,500,A87995,A30356,False
5d30dc8b,ATM_0164,2024-02-24 04:10:00,1000,A89245,A30919,False
989294a3,ATM_0080,2024-01-19 08:44:00,500,A44156,A93661,False
60106afe,ATM_0055,2024-02-15 18:38:00,2000,A44205,A68617,False
5587ac7c,ATM_0192,2024-02-21 18:11:00,10000,A23169,A88889,False
97ab320a,ATM_0164,2024-01-31 12:00:00,500,A16390,A53043,False
8e69a6d9,ATM_0060,2024-02-19 08:19:00,2000,A54260,A76450,False
3fb4f6ed,ATM_0080,2024-02-06 19:02:00,5000,A52765,A43922,False
14c9b789,ATM_0136,2024-02-19 23:29:00,5000,A74432,A71264,False
c5a98212,ATM_0119,2024-01-06 15:01:00,1000,A33752,A73472,False
de9265ec,ATM_0165,2024-02-25 15:18:00,1000,A82230,A48402,False
fb4a0500,ATM_0084,2024-02-29 19:50:00,5000,A67331,A50313,False
a74ef902,ATM_0079,2024-01-28 19:59:00,500,A47234,A21511,False
a3547734,ATM_0071,2024-01-10 15:02:00,1000,A93301,A60229,False
beb41073,ATM_0011,2024-02-19 12:52:00,2000,A99839,A35349,False
bf1a7303,ATM_0194,2024-02-20 03:47:00,500,A75235,A75799,False
b5c0ea6b,ATM_0162,2024-02-29 07:49:00,500,A31417,A91953,False
9a9f9337,ATM_0025,2024-01-25 14:38:00,1000,A87450,A38429,False
c8317154,ATM_0115,2024-02-19 06:53:00,10000,A79188,A97858,False
fdb8d7e7,ATM_0004,2024-02-23 01:22:00,500,A56103,A12098,False
aafd696e,ATM_0198,2024-01-09 04:11:00,1000,A15321,A67116,False
9b887f36,ATM_0011,2024-01-09 18:32:00,500,A56342,A73913,False
7ae82a1d,ATM_0131,2024-01-15 05:16:00,1000,A29390,A89597,False
4b0235db,ATM_0191,2024-02-16 15:21:00,1000,A10028,A90747,False
8e471c17,ATM_0198,2024-02-15 05:44:00,10000,A24389,A94401,False
c0bcfda9,ATM_0052,2024-01-01 01:15:00,1000,A90832,A71585,False
7c840b4a,ATM_0105,2024-01-24 21:21:00,2000,A60593,A20159,False
298ce99e,ATM_0087,2024-02-18 01:04:00,1000,A93183,A97511,False
97f8fe40,ATM_0005,2024-01-25 16:14:00,1000,A20937,A79159,False
233f557d,ATM_0007,2024-01-20 02:21:00,500,A12100,A28360,False
cf2adbc5,ATM_0155,2024-02-27 21:42:00,1000,A12756,A76010,False
8899ad46,ATM_0005,2024-01-21 04:02:00,1000,A75048,A53367,False
01f01df0,ATM_0023,2024-01-16 10:15:00,500,A87340,A85491,False
0cf5dc4a,ATM_0031,2024-01-10 18:17:00,2000,A32163,A18497,False
bbbeddfd,ATM_0127,2024-01-04 10:01:00,500,A77537,A57775,False
9c882fe6,ATM_0087,2024-02-19 01:36:00,1000,A78209,A69751,False
72d57ffe,ATM_0146,2024-01-16 16:46:00,1000,A40259,A65324,False
47d14930,ATM_0137,2024-02-17 03:22:00,1000,A87440,A85688,False
d87d7a31,ATM_0114,2024-02-03 08:16:00,2000,A13613,A55321,False
c2fcf8f5,ATM_0154,2024-02-15 03:49:00,1000,A59221,A66203,False
e6909e9f,ATM_0037,2024-01-19 15:07:00,500,A96869,A82181,False
c8ec6c1e,ATM_0062,2024-01-21 18:13:00,5000,A75758,A17124,False
3b593754,ATM_0191,2024-02-11 21:00:00,500,A24014,A95338,False
1321120b,ATM_0040,2024-01-20 17:25:00,500,A86896,A52553,False
a1a1fb7d,ATM_0001,2024-01-25 09:46:00,500,A93624,A61623,False
5de584b7,ATM_0086,2024-01-08 10:14:00,10000,A87187,A37273,True
eb88b574,ATM_0010,2024-01-16 20:46:00,1000,A94128,A21595,False
7f323c37,ATM_0076,2024-02-22 10:36:00,1000,A54912,A38084,False
342ffce1,ATM_0178,2024-02-28 15:06:00,2000,A17692,A54902,False
c5f6c353,ATM_0048,2024-01-17 16:08:00,1000,A99920,A87221,False
d8f330b0,ATM_0103,2024-02-15 09:01:00,2000,A46480,A56318,False
b97e6859,ATM_0181,2024-01-29 17:59:00,2000,A94307,A78295,False
bef2357a,ATM_0025,2024-02-13 17:31:00,10000,A79188,A67026,False
587036cb,ATM_0045,2024-02-12 07:01:00,1000,A17002,A20146,False
c65d5e87,ATM_0184,2024-02-21 08:39:00,1000,A93011,A22601,False
b3af6c90,ATM_0030,2024-02-29 14:01:00,1000,A52427,A30202,False
2d7d1874,ATM_0075,2024-01-15 13:35:00,5000,A19489,A83422,False
ad2087a1,ATM_0102,2024-01-01 06:25:00,500,A54184,A21988,False
3f90ff6b,ATM_0068,2024-02-05 00:43:00,1000,A49021,A64011,False
46e036b1,ATM_0118,2024-01-15 06:37:00,5000,A20152,A23133,False
7e998eca,ATM_0064,2024-01-29 10:34:00,500,A45231,A20818,False
62008077,ATM_0196,2024-01-03 01:36:00,1000,A64344,A33432,False
e63c7ad6,ATM_0092,2024-02-04 00:44:00,2000,A82943,A27589,False
3e716504,ATM_0099,2024-01-17 18:48:00,1000,A27361,A64886,False
04ed6e16,ATM_0064,2024-02-24 12:09:00,5000,A58309,A23961,False
579f1017,ATM_0030,2024-01-09 14:21:00,500,A49840,A92550,False
9549abf0,ATM_0114,2024-01-19 20:32:00,500,A18033,A79654,False
cd42626a,ATM_0185,2024-01-18 03:38:00,500,A71592,A49821,False
47d84923,ATM_0062,2024-02-01 08:53:00,5000,A35540,A51976,False
f2611035,ATM_0116,2024-01-18 07:20:00,5000,A60996,A27814,False
cbfdc661,ATM_0088,2024-01-09 07:39:00,1000,A92433,A16427,False
1f6ff65f,ATM_0053,2024-02-18 15:00:00,10000,A63746,A14008,False
777d2f8e,ATM_0181,2024-01-25 23:04:00,2000,A86779,A94996,False
7e80a9e0,ATM_0050,2024-02-02 11:56:00,5000,A11771,A17346,False
b6c63584,ATM_0007,2024-02-24 07:15:00,1000,A65802,A83369,True
bc10ae84,ATM_0178,2024-02-11 10:41:00,1000,A82026,A85214,False
ed4f16d1,ATM_0044,2024-02-02 09:05:00,5000,A34126,A96160,False
65328feb,ATM_0122,2024-02-23 11:10:00,500,A14040,A79252,False
c83a72d1,ATM_0003,2024-01-04 18:51:00,1000,A49479,A36796,False
3daf76a9,ATM_0003,2024-02-23 06:55:00,1000,A44804,A78501,False
69b1b819,ATM_0183,2024-02-14 23:12:00,2000,A68632,A20454,False
090b58ed,ATM_0143,2024-02-12 01:14:00,500,A69971,A66381,False
64f91021,ATM_0038,2024-01-29 21:47:00,1000,A78568,A46693,False
bcfcb5b8,ATM_0045,2024-01-03 14:30:00,2000,A28464,A85944,False
cccdb365,ATM_0013,2024-02-03 05:54:00,5000,A46148,A86894,False
8ed48dc3,ATM_0073,2024-01-20 19:59:00,10000,A19584,A29289,False
c3caf514,ATM_0098,2024-02-28 06:26:00,2000,A65158,A93367,False
9df58e28,ATM_0157,2024-01-13 06:02:00,1000,A46976,A42211,False
6e7c1707,ATM_0176,2024-02-18 14:20:00,5000,A84448,A93865,False
0ac7905c,ATM_0099,2024-02-02 11:57:00,1000,A92900,A25197,False
b2237905,ATM_0195,2024-02-19 05:38:00,500,A93286,A10929,False
9cccea56,ATM_0175,2024-01-29 19:50:00,500,A68536,A17510,False
27a8778d,ATM_0125,2024-01-28 03:09:00,500,A95205,A29554,False
bd91654a,ATM_0139,2024-02-24 04:19:00,500,A23111,A59837,False
0cd1f6b0,ATM_0061,2024-01-20 00:13:00,500,A20966,A12061,False
aa79070a,ATM_0028,2024-02-14 12:39:00,500,A45927,A29732,False
46cfb31d,ATM_0123,2024-02-18 18:03:00,2000,A27802,A90498,False
a8d3fd8a,ATM_0175,2024-02-02 16:29:00,1000,A70324,A19625,False
9bd1eeb7,ATM_0119,2024-02-13 15:52:00,500,A80098,A67119,False
1a42a3ca,ATM_0148,2024-02-18 18:04:00,5000,A58058,A70383,False
64386318,ATM_0145,2024-01-19 02:30:00,500,A24846,A38568,False
47c442da,ATM_0124,2024-02-03 23:17:00,500,A60818,A22587,False
d2a49cb5,ATM_0186,2024-01-08 16:44:00,1000,A99304,A54766,False
7932f087,ATM_0001,2024-02-03 01:14:00,10000,A61598,A95418,False
b98a1208,ATM_0005,2024-01-27 01:41:00,1000,A34692,A43976,False
50558759,ATM_0013,2024-02-16 13:24:00,10000,A45325,A90617,False
25d91e40,ATM_0086,2024-02-14 03:04:00,1000,A56417,A22281,False
c707dfbe,ATM_0115,2024-01-25 01:33:00,2000,A82690,A88023,False
bab972b3,ATM_0079,2024-02-13 15:41:00,10000,A11426,A41101,False
e7db2b3f,ATM_0033,2024-01-20 23:39:00,500,A57162,A16267,False
5673f897,ATM_0051,2024-02-23 01:16:00,2000,A42284,A45856,False
b791bbde,ATM_0177,2024-02-09 01:54:00,500,A47200,A11836,False
536e7c2f,ATM_0177,2024-01-11 00:46:00,500,A90213,A59149,False
74696d78,ATM_0196,2024-01-10 04:42:00,2000,A21130,A20013,False
b65b641c,ATM_0091,2024-01-09 20:23:00,500,A59880,A80390,False
d79d1537,ATM_0115,2024-01-20 07:24:00,500,A26957,A10197,False
716447e8,ATM_0106,2024-02-05 17:43:00,2000,A76611,A21309,False
6b8e499b,ATM_0188,2024-01-20 00:02:00,1000,A90300,A19685,False
19905c85,ATM_0117,2024-01-11 07:43:00,1000,A25632,A17638,False
366ec1e4,ATM_0068,2024-01-06 01:13:00,1000,A40203,A38159,False
bcc069b9,ATM_0073,2024-02-06 23:07:00,2000,A13585,A86127,False
ba30aaea,ATM_0028,2024-01-15 09:55:00,2000,A42588,A66772,False
bbeef08f,ATM_0153,2024-02-26 00:31:00,5000,A46098,A77986,False
f6f1b5da,ATM_0154,2024-02-08 19:13:00,1000,A98402,A15840,False
fdc32b9b,ATM_0176,2024-01-26 15:15:00,500,A81876,A34699,False
1ac39ff7,ATM_0006,2024-01-01 19:39:00,500,A40524,A70621,False
d72c1b38,ATM_0117,2024-02-04 10:36:00,5000,A50189,A38455,False
cd7b4622,ATM_0004,2024-02-12 23:10:00,10000,A47571,A47777,False
b8db5219,ATM_0167,2024-01-23 17:13:00,1000,A47780,A34247,False
0bc7d286,ATM_0115,2024-01-21 01:49:00,5000,A27869,A37184,False
aba2baa0,ATM_0190,2024-02-12 11:19:00,1000,A96653,A24857,False
8baad702,ATM_0181,2024-01-14 16:27:00,2000,A53753,A41207,False
edfddb0e,ATM_0046,2024-02-27 13:47:00,5000,A55019,A61471,False
4774b330,ATM_0121,2024-02-19 17:46:00,500,A41069,A65439,False
f4bfaea3,ATM_0120,2024-01-31 17:25:00,2000,A42490,A73884,False
f57c6fcc,ATM_0065,2024-01-10 09:25:00,5000,A75260,A91267,False
f7a2c8d3,ATM_0129,2024-01-13 11:21:00,2000,A83251,A50649,False
6d23c6fa,ATM_0024,2024-02-21 14:03:00,500,A87674,A60928,False
75dce2eb,ATM_0122,2024-02-13 05:10:00,5000,A43401,A82797,False
e3cc6c06,ATM_0189,2024-02-24 12:10:00,1000,A10544,A22615,False
352cc56e,ATM_0016,2024-02-23 13:53:00,2000,A94923,A93610,False
8d9785cb,ATM_0161,2024-01-26 04:40:00,500,A66162,A84645,False
eb39de93,ATM_0174,2024-01-30 20:17:00,2000,A44984,A23965,False
5afddc6a,ATM_0141,2024-01-24 07:30:00,5000,A98620,A56875,False
20120748,ATM_0016,2024-02-04 19:49:00,2000,A57660,A36654,False
3ff048e6,ATM_0031,2024-01-12 11:52:00,1000,A71475,A87751,False
e23c5e1c,ATM_0147,2024-02-22 07:16:00,500,A33247,A54542,False
44a57d77,ATM_0174,2024-02-08 18:17:00,500,A27760,A29418,False
7c5f6dbe,ATM_0025,2024-01-17 19:01:00,2000,A86663,A29856,False
75f912f0,ATM_0064,2024-02-13 20:06:00,5000,A84991,A20446,False
1f1e454b,ATM_0188,2024-01-27 09:19:00,2000,A44587,A15786,False
70edc4a1,ATM_0008,2024-02-20 01:42:00,500,A17236,A24906,False
a7af889e,ATM_0124,2024-02-16 15:05:00,500,A52015,A51421,False
707c4504,ATM_0069,2024-02-17 21:49:00,500,A45896,A10025,False
a7181004,ATM_0115,2024-02-18 23:53:00,2000,A26018,A30712,False
d1b2f7a5,ATM_0173,2024-02-17 00:51:00,2000,A71378,A76795,False
c1baa1a4,ATM_0070,2024-01-13 13:59:00,500,A54612,A86002,False
3c7c03b9,ATM_0159,2024-02-04 12:57:00,1000,A37111,A57720,False
00f263fa,ATM_0035,2024-02-24 04:57:00,2000,A24593,A49098,False
d1e4b878,ATM_0167,2024-02-01 17:35:00,500,A62810,A71739,False
3888fd9e,ATM_0124,2024-01-30 19:15:00,2000,A25261,A35592,False
a47556e9,ATM_0132,2024-02-05 04:22:00,1000,A60836,A23193,False
e42668b6,ATM_0195,2024-01-06 17:12:00,2000,A13119,A52213,False
d301db58,ATM_0121,2024-01-12 20:50:00,1000,A54953,A57876,False
5ab781fe,ATM_0042,2024-01-03 02:15:00,1000,A94003,A51987,False
d89f14cc,ATM_0006,2024-02-22 10:50:00,1000,A72059,A68931,False
a5ff2186,ATM_0011,2024-01-24 17:46:00,1000,A59237,A50426,False
49697e3c,ATM_0010,2024-02-12 15:01:00,1000,A73853,A92478,False
cf6973a9,ATM_0171,2024-01-13 12:02:00,5000,A47076,A70652,False
f0027c03,ATM_0034,2024-01-19 04:14:00,2000,A99864,A95486,False
07bca190,ATM_0017,2024-01-05 03:44:00,1000,A70903,A98023,False
60d5fa46,ATM_0170,2024-02-23 15:42:00,10000,A46820,A39262,False
25a76e56,ATM_0167,2024-02-20 11:48:00,2000,A83337,A15783,False
91065777,ATM_0011,2024-01-29 09:20:00,10000,A72498,A79420,False
04074776,ATM_0060,2024-02-06 07:34:00,1000,A17667,A91087,False
285c7204,ATM_0155,2024-02-22 18:33:00,10000,A76756,A34195,False
eb96a018,ATM_0000,2024-01-17 01:35:00,500,A77079,A91592,False
0388fee3,ATM_0162,2024-02-03 13:57:00,1000,A80854,A96295,False
054b0c11,ATM_0010,2024-01-12 09:54:00,1000,A27562,A56392,False
96e2e485,ATM_0045,2024-02-18 12:24:00,500,A38079,A59600,False
f4561c95,ATM_0130,2024-01-10 07:42:00,10000,A43099,A36578,False
4eb0fc44,ATM_0050,2024-02-27 23:14:00,2000,A55533,A36597,False
d3022505,ATM_0069,2024-01-12 22:36:00,1000,A84620,A82876,False
0ae4bc8b,ATM_0042,2024-01-22 07:22:00,2000,A77689,A73284,False
a6f63bd4,ATM_0051,2024-01-29 04:12:00,5000,A92874,A26965,False
2c9ef7c5,ATM_0037,2024-02-11 23:11:00,500,A95456,A97253,False
eb4e02b3,ATM_0044,2024-02-11 12:31:00,5000,A41049,A41135,False
6022e2eb,ATM_0161,2024-02-28 14:16:00,1000,A16531,A48884,False
49aaf937,ATM_0029,2024-01-07 03:01:00,500,A37854,A99553,False
5611ba53,ATM_0123,2024-02-14 12:01:00,500,A75394,A81161,False
40591670,ATM_0146,2024-01-06 18:30:00,500,A73405,A40382,False
a6e0f5f5,ATM_0003,2024-02-28 17:46:00,2000,A13877,A73282,False
cbe0dbee,ATM_0189,2024-02-11 02:51:00,500,A90911,A67931,False
c4144cf4,ATM_0019,2024-02-09 23:24:00,1000,A12300,A77406,False
e779f7da,ATM_0169,2024-01-18 08:41:00,1000,A91839,A16374,False
1aba5399,ATM_0021,2024-01-22 12:41:00,10000,A20974,A47870,False
8ebcf03d,ATM_0145,2024-01-31 05:12:00,2000,A62045,A42273,False
b6a72836,ATM_0192,2024-02-14 07:10:00,500,A11744,A51859,False
15687887,ATM_0139,2024-01-12 05:14:00,1000,A67037,A96187,False
6386e7dc,ATM_0059,2024-01-29 11:13:00,1000,A99262,A13411,False
1b292606,ATM_0027,2024-01-07 10:01:00,1000,A87797,A15454,False
8f482209,ATM_0155,2024-01-04 13:33:00,500,A78825,A62893,False
9ec0dd32,ATM_0158,2024-02-08 17:28:00,5000,A45636,A90669,False
8eb2ffea,ATM_0081,2024-02-09 13:24:00,1000,A83521,A33322,False
44f9841e,ATM_0070,2024-02-18 03:24:00,500,A99968,A32441,False
74bfbbdf,ATM_0103,2024-01-06 22:13:00,500,A71891,A53563,False
6095ae56,ATM_0115,2024-01-27 07:20:00,2000,A14362,A15998,False
3ddbc47e,ATM_0004,2024-02-17 11:25:00,500,A95674,A95676,False
568b5380,ATM_0110,2024-02-08 08:09:00,1000,A21165,A13197,False
40ab055b,ATM_0033,2024-02-13 12:13:00,5000,A56604,A54744,False
14f2fd01,ATM_0100,2024-02-07 20:26:00,500,A52648,A65173,False
855201d0,ATM_0016,2024-01-30 07:11:00,1000,A94873,A55599,False
57fa6047,ATM_0132,2024-01-08 02:07:00,2000,A24605,A20863,False
3b56b5ef,ATM_0188,2024-01-21 06:04:00,5000,A16316,A12015,False
43e91827,ATM_0179,2024-02-01 16:29:00,500,A12221,A86725,False
68afdd0e,ATM_0009,2024-01-03 06:28:00,1000,A57188,A34096,False
a4706436,ATM_0134,2024-01-22 06:10:00,500,A83045,A74042,True
f29566b2,ATM_0080,2024-02-13 11:38:00,500,A44592,A44865,False
b19983a8,ATM_0104,2024-01-20 21:09:00,2000,A82231,A12362,False
f8d6d82b,ATM_0103,2024-01-31 14:43:00,5000,A97420,A74620,False
f717915b,ATM_0010,2024-01-23 00:12:00,2000,A19115,A46979,False
e0052b94,ATM_0064,2024-02-01 09:10:00,2000,A65406,A62343,False
f33be352,ATM_0199,2024-01-12 13:28:00,1000,A16625,A97715,False
7112d8f4,ATM_0147,2024-01-09 16:30:00,2000,A56212,A74432,False
8b84df69,ATM_0190,2024-02-26 15:31:00,500,A99727,A81662,False
d54e38c4,ATM_0112,2024-01-10 10:26:00,2000,A44685,A69126,False
4d4351f2,ATM_0002,2024-02-25 22:36:00,2000,A73894,A63312,False
e9120209,ATM_0038,2024-02-28 14:12:00,1000,A88102,A44413,False
a280b9f2,ATM_0172,2024-02-05 07:43:00,1000,A74444,A38401,False
9a0e5c7a,ATM_0148,2024-01-31 17:38:00,1000,A85999,A32944,False
1828f573,ATM_0088,2024-02-14 13:12:00,1000,A39564,A94073,False
c3fe3242,ATM_0045,2024-01-29 10:57:00,1000,A31151,A21969,False
75557640,ATM_0093,2024-02-08 17:11:00,500,A34754,A17836,False
16452cbb,ATM_0124,2024-01-21 05:06:00,1000,A31464,A88288,False
81c87527,ATM_0159,2024-02-02 19:06:00,1000,A42263,A42740,False
5c46cc2b,ATM_0007,2024-02-22 23:37:00,5000,A46572,A15323,False
e37e3337,ATM_0109,2024-02-22 15:48:00,500,A93244,A80098,False
e2343159,ATM_0143,2024-01-08 08:24:00,10000,A32918,A82004,False
89024ef9,ATM_0127,2024-02-28 22:10:00,500,A53125,A61823,False
4f606cdb,ATM_0167,2024-02-26 22:43:00,1000,A39150,A26792,False
48e6801e,ATM_0081,2024-01-27 10:03:00,1000,A98852,A62767,False
d1b6acd4,ATM_0187,2024-02-03 01:17:00,500,A71959,A45164,False
c227c5fb,ATM_0078,2024-01-05 13:00:00,5000,A11232,A72529,False
c28c069b,ATM_0115,2024-02-05 02:56:00,500,A54552,A81989,False
dab1209c,ATM_0064,2024-01-11 05:51:00,2000,A47304,A92799,False
ea8fd99b,ATM_0016,2024-02-16 23:34:00,2000,A17621,A32217,False
dc5fa039,ATM_0178,2024-01-16 04:13:00,1000,A53837,A92871,False
308a5dc7,ATM_0187,2024-01-05 20:15:00,1000,A66611,A81592,False
05a87928,ATM_0145,2024-01-22 11:27:00,500,A35142,A73174,False
a1d6c30f,ATM_0163,2024-01-28 21:55:00,5000,A49833,A34904,True
e7e0ead4,ATM_0130,2024-01-04 01:06:00,1000,A94292,A54229,False
3a6fde13,ATM_0036,2024-01-01 06:26:00,5000,A51584,A19788,False
cea2042c,ATM_0064,2024-01-07 23:01:00,500,A87585,A96610,False
902d1886,ATM_0003,2024-02-16 09:11:00,500,A10852,A22619,False
82053f15,ATM_0168,2024-01-22 17:22:00,500,A17532,A49494,False
ed83b8a4,ATM_0101,2024-01-19 01:13:00,2000,A79305,A35913,False
1e138532,ATM_0148,2024-01-07 22:33:00,5000,A45544,A86719,False
01a55dd8,ATM_0195,2024-02-28 03:16:00,10000,A82303,A58578,False
ea5de104,ATM_0189,2024-02-16 03:21:00,500,A44622,A61154,False
2295ff14,ATM_0032,2024-01-25 08:38:00,2000,A32802,A90252,False
22e80cfe,ATM_0149,2024-01-27 13:14:00,2000,A97348,A81810,False
b073e360,ATM_0053,2024-01-08 16:17:00,1000,A52189,A78555,False
35a8cbaa,ATM_0099,2024-01-29 14:10:00,2000,A35481,A14611,False
c1fe903e,ATM_0193,2024-01-08 04:21:00,2000,A10971,A98996,False
85657658,ATM_0052,2024-01-23 23:56:00,2000,A75920,A71545,False
1bf8103b,ATM_0166,2024-02-25 23:59:00,2000,A49510,A12134,False
da4c3e15,ATM_0022,2024-01-15 04:37:00,1000,A82993,A44425,False
ab4de47c,ATM_0138,2024-02-09 08:51:00,1000,A40605,A43767,False
77c6de4f,ATM_0125,2024-01-14 17:15:00,10000,A32135,A47294,False
7ab5fd1e,ATM_0141,2024-01-12 08:10:00,2000,A46188,A96108,False
bc380981,ATM_0074,2024-01-13 15:14:00,500,A29015,A66078,False
c286377b,ATM_0047,2024-02-04 12:51:00,1000,A57944,A81456,False
99104927,ATM_0194,2024-01-29 22:51:00,500,A86564,A54613,False
e2b8caca,ATM_0143,2024-02-18 08:35:00,1000,A45789,A97979,False
35d50f55,ATM_0182,2024-01-17 10:58:00,2000,A25098,A78874,False
bf11314d,ATM_0116,2024-01-11 05:46:00,500,A69065,A68896,False
2001f551,ATM_0170,2024-02-19 18:35:00,1000,A13934,A54090,False
388c5ac0,ATM_0166,2024-02-17 14:10:00,500,A52823,A46699,False
6c985465,ATM_0094,2024-02-21 06:25:00,500,A13160,A84684,False
19148e05,ATM_0024,2024-01-10 10:59:00,5000,A36683,A21055,False
091a5b74,ATM_0031,2024-01-03 21:29:00,5000,A22079,A95934,False
c3219875,ATM_0063,2024-01-06 19:29:00,500,A10214,A94822,False
cdec335f,ATM_0124,2024-01-20 00:59:00,1000,A86430,A69685,False
8b0068a0,ATM_0144,2024-02-08 20:48:00,2000,A89006,A11093,False
1193df6f,ATM_0106,2024-02-13 15:04:00,500,A71704,A87487,False
a571543c,ATM_0189,2024-02-15 18:34:00,500,A81268,A35522,False
7029fdab,ATM_0199,2024-01-24 11:14:00,1000,A90703,A26974,False
7e19ef8d,ATM_0062,2024-02-12 09:49:00,1000,A15821,A88106,False
a1f645a9,ATM_0039,2024-02-26 07:03:00,500,A27204,A86309,False
368efeaa,ATM_0120,2024-01-29 00:28:00,2000,A43547,A95259,False
2bb0e711,ATM_0134,2024-02-12 13:40:00,2000,A22807,A29851,False
ba63268f,ATM_0004,2024-02-06 02:34:00,5000,A44285,A81301,False
b7c79e4f,ATM_0024,2024-01-27 03:29:00,1000,A94985,A74599,False
41ad06a3,ATM_0039,2024-01-30 02:58:00,2000,A71891,A22808,False
f3e213be,ATM_0108,2024-01-07 11:12:00,500,A44006,A16851,False
d5d62a5e,ATM_0174,2024-02-24 10:07:00,5000,A19311,A64237,False
4340d453,ATM_0134,2024-01-30 00:11:00,500,A18493,A39037,False
115d60e3,ATM_0010,2024-01-18 19:42:00,1000,A76753,A33332,False
6d67d768,ATM_0180,2024-02-09 11:22:00,5000,A28646,A99448,False
1ed847f9,ATM_0090,2024-01-29 10:57:00,1000,A32394,A63449,False
1e5ef873,ATM_0087,2024-02-28 10:52:00,500,A54123,A75705,False
a0286afe,ATM_0067,2024-02-01 16:42:00,500,A56480,A73899,False
f395c46d,ATM_0047,2024-02-03 08:17:00,500,A18946,A39165,False
2b285dee,ATM_0143,2024-01-23 13:37:00,2000,A73152,A14114,False
66e81012,ATM_0117,2024-01-10 17:16:00,1000,A23207,A36330,False
1c915eea,ATM_0020,2024-01-16 14:17:00,10000,A88805,A24534,False
7fd05deb,ATM_0056,2024-01-23 14:00:00,1000,A63171,A37506,False
06bfddd2,ATM_0038,2024-02-04 18:07:00,1000,A52948,A81557,False
e44d223f,ATM_0010,2024-01-05 11:38:00,1000,A27375,A79168,False
77345114,ATM_0034,2024-02-26 03:57:00,2000,A64984,A72669,True
92c916a8,ATM_0131,2024-01-09 20:34:00,5000,A81163,A90637,False
6307275e,ATM_0197,2024-01-07 08:50:00,2000,A72875,A43316,False
c3a586e8,ATM_0071,2024-02-09 01:52:00,500,A47898,A70099,False
1faeab7c,ATM_0017,2024-01-09 10:14:00,5000,A68338,A70659,False
d52d866a,ATM_0115,2024-01-19 16:00:00,500,A29090,A89882,False
d96c48d8,ATM_0126,2024-01-20 23:48:00,500,A98486,A22702,False
cd012862,ATM_0028,2024-01-01 18:11:00,10000,A85813,A57332,False
69849bc1,ATM_0017,2024-01-09 18:15:00,500,A24015,A54414,False
d3c6cce8,ATM_0098,2024-02-05 20:49:00,500,A76653,A63714,False
49e92caf,ATM_0041,2024-02-13 23:26:00,5000,A98512,A16208,False
d82614b6,ATM_0046,2024-02-18 20:03:00,2000,A84852,A45715,False
f4ee6b4a,ATM_0038,2024-01-29 20:02:00,1000,A96402,A95653,False
61a39c5d,ATM_0060,2024-01-18 04:16:00,5000,A17248,A37190,False
bdf502b6,ATM_0061,2024-01-12 22:47:00,2000,A81150,A36728,False
